'dr_no'	'date_reported'	'date_occ'	'time_occ'	'area'	'area_name'	'rd'	'crime_no'	'crime_desc'	'status'	'status_desc'	'image_no'
132004047	'1st January, 2013'	'20th December, 2012'	2300	20	'Olympic'	2069	626	'SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT'	'ao'	'Adult Other'	975
132004228	'5th January, 2013'	'20th December, 2012'	1500	20	'Olympic'	2024	420	'THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)'	'ic'	'Invest Cont'	38
132004322	'7th January, 2013'	'20th December, 2012'	1130	20	'Olympic'	2011	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	398
132004989	'22nd January, 2013'	'20th December, 2012'	2330	20	'Olympic'	2033	928	'THREATENING PHONE CALLS/LETTERS'	'ic'	'Invest Cont'	915
132005822	'9th February, 2013'	'20th December, 2012'	1230	20	'Olympic'	2015	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	504
132016110	'12th September, 2013'	'20th December, 2012'	800	20	'Olympic'	2005	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	199
132020639	'20th December, 2013'	'20th December, 2012'	1000	20	'Olympic'	2083	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	410
132104047	'1st January, 2013'	'20th December, 2012'	1900	21	'Topanga'	2158	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	949
132104140	'3rd January, 2013'	'20th December, 2012'	200	21	'Topanga'	2104	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	-1
132105187	'27th January, 2013'	'20th December, 2012'	1430	21	'Topanga'	2155	230	'ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT'	'ao'	'Adult Other'	834
132105988	'15th February, 2013'	'20th December, 2012'	1200	21	'Topanga'	2177	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
132106650	'1st March, 2013'	'20th December, 2012'	1	21	'Topanga'	2172	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'aa'	'Adult Arrest'	359
130204105	'2nd January, 2013'	'19th December, 2012'	800	2	'Rampart'	205	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	172
130204563	'4th January, 2013'	'19th December, 2012'	900	2	'Rampart'	241	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	200
130211262	'2nd May, 2013'	'19th December, 2012'	1000	2	'Rampart'	289	940	'EXTORTION'	'ic'	'Invest Cont'	-1
130304377	'7th January, 2013'	'19th December, 2012'	1200	3	'Southwest'	363	860	'BATTERY WITH SEXUAL CONTACT'	'aa'	'Adult Arrest'	173
130304382	'7th January, 2013'	'19th December, 2012'	1200	3	'Southwest'	363	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	221
130304431	'8th January, 2013'	'19th December, 2012'	1300	3	'Southwest'	376	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	447
130304496	'3rd January, 2013'	'19th December, 2012'	1100	3	'Southwest'	311	930	'CRIMINAL THREATS - NO WEAPON DISPLAYED'	'ic'	'Invest Cont'	623
130304595	'10th January, 2013'	'19th December, 2012'	1230	3	'Southwest'	395	850	'INDECENT EXPOSURE'	'aa'	'Adult Arrest'	856
130304814	'14th January, 2013'	'19th December, 2012'	1200	3	'Southwest'	328	320	'BURGLARY, ATTEMPTED'	'ic'	'Invest Cont'	839
130304978	'16th January, 2013'	'19th December, 2012'	2000	3	'Southwest'	328	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	468
130305678	'29th January, 2013'	'19th December, 2012'	1200	3	'Southwest'	379	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	746
130404109	'4th January, 2013'	'19th December, 2012'	1700	4	'Hollenbeck'	443	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	193
130504344	'8th January, 2013'	'19th December, 2012'	1200	5	'Harbor'	566	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	247
130506229	'21st February, 2013'	'19th December, 2012'	15	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	886
130604688	'9th January, 2013'	'19th December, 2012'	503	6	'Hollywood'	627	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	125
130704026	'1st January, 2013'	'19th December, 2012'	1245	7	'Wilshire'	777	888	'TRESPASSING'	'ao'	'Adult Other'	448
130704551	'14th January, 2013'	'19th December, 2012'	1330	7	'Wilshire'	721	310	'BURGLARY'	'ic'	'Invest Cont'	812
130704823	'21st January, 2013'	'19th December, 2012'	1500	7	'Wilshire'	734	310	'BURGLARY'	'ao'	'Adult Other'	-1
130804102	'2nd January, 2013'	'19th December, 2012'	1200	8	'West LA'	855	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130804492	'11th January, 2013'	'19th December, 2012'	1900	8	'West LA'	842	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	-1
130805111	'25th January, 2013'	'19th December, 2012'	1200	8	'West LA'	823	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130805269	'31st January, 2013'	'19th December, 2012'	1200	8	'West LA'	836	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130817964	'20th December, 2013'	'19th December, 2012'	2200	8	'West LA'	895	320	'BURGLARY, ATTEMPTED'	'ic'	'Invest Cont'	-1
130911054	'23rd May, 2013'	'19th December, 2012'	1750	9	'Van Nuys'	989	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ao'	'Adult Other'	-1
130914247	'26th July, 2013'	'19th December, 2012'	800	9	'Van Nuys'	963	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	2
131004064	'2nd January, 2013'	'19th December, 2012'	1915	10	'West Valley'	1043	888	'TRESPASSING'	'aa'	'Adult Arrest'	202
131004208	'4th January, 2013'	'19th December, 2012'	800	10	'West Valley'	1067	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	-1
131004896	'21st January, 2013'	'19th December, 2012'	1750	10	'West Valley'	1075	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	802
131005057	'24th January, 2013'	'19th December, 2012'	1600	10	'West Valley'	1005	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	492
131005752	'9th February, 2013'	'19th December, 2012'	1200	10	'West Valley'	1047	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	582
131006883	'7th March, 2013'	'19th December, 2012'	1130	10	'West Valley'	1033	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	303
131008751	'19th April, 2013'	'19th December, 2012'	1	10	'West Valley'	1015	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	94
131104051	'2nd January, 2013'	'19th December, 2012'	1200	11	'Northeast'	1146	310	'BURGLARY'	'ic'	'Invest Cont'	720
131104760	'15th January, 2013'	'19th December, 2012'	1200	11	'Northeast'	1141	480	'BIKE - STOLEN'	'ic'	'Invest Cont'	247
131204085	'1st January, 2013'	'19th December, 2012'	1900	12	'77th Street'	1235	900	'VIOLATION OF COURT ORDER'	'ic'	'Invest Cont'	-1
131206631	'11th February, 2013'	'19th December, 2012'	1200	12	'77th Street'	1256	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131210869	'18th April, 2013'	'19th December, 2012'	1200	12	'77th Street'	1245	810	'SEX, UNLAWFUL'	'ao'	'Adult Other'	422
131504608	'12th January, 2013'	'19th December, 2012'	1200	15	'N Hollywood'	1591	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131505949	'7th February, 2013'	'19th December, 2012'	800	15	'N Hollywood'	1583	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ao'	'Adult Other'	439
131506136	'11th February, 2013'	'19th December, 2012'	800	15	'N Hollywood'	1517	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	-1
131508613	'30th March, 2013'	'19th December, 2012'	1200	15	'N Hollywood'	1567	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	523
131606501	'5th March, 2013'	'19th December, 2012'	1945	16	'Foothill'	1643	624	'BATTERY - SIMPLE ASSAULT'	'ic'	'Invest Cont'	950
131606862	'13th March, 2013'	'19th December, 2012'	1200	16	'Foothill'	1622	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	560
131704327	'8th January, 2013'	'19th December, 2012'	110	17	'Devonshire'	1761	310	'BURGLARY'	'ic'	'Invest Cont'	275
131704595	'14th January, 2013'	'19th December, 2012'	1200	17	'Devonshire'	1727	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	261
131704659	'15th January, 2013'	'19th December, 2012'	1200	17	'Devonshire'	1783	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131705618	'6th February, 2013'	'19th December, 2012'	600	17	'Devonshire'	1771	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	223
131705870	'8th February, 2013'	'19th December, 2012'	1530	17	'Devonshire'	1745	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	-1
131708411	'2nd April, 2013'	'19th December, 2012'	700	17	'Devonshire'	1701	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'aa'	'Adult Arrest'	-1
131906067	'2nd February, 2013'	'19th December, 2012'	1100	19	'Mission'	1911	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'aa'	'Adult Arrest'	492
131906227	'2nd February, 2013'	'19th December, 2012'	1100	19	'Mission'	1911	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	279
131906493	'12th February, 2013'	'19th December, 2012'	1200	19	'Mission'	1984	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	51
132104432	'9th January, 2013'	'19th December, 2012'	1500	21	'Topanga'	2155	310	'BURGLARY'	'ic'	'Invest Cont'	229
132105720	'8th February, 2013'	'19th December, 2012'	1200	21	'Topanga'	2157	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
132113570	'2nd August, 2013'	'19th December, 2012'	1200	21	'Topanga'	2185	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	714
130115549	'2nd July, 2013'	'18th December, 2012'	1900	1	'Central'	131	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	821
130206773	'19th February, 2013'	'18th December, 2012'	1	2	'Rampart'	233	922	'CHILD STEALING'	'ao'	'Adult Other'	447
130216704	'31st July, 2013'	'18th December, 2012'	700	2	'Rampart'	237	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	657
130305632	'29th January, 2013'	'18th December, 2012'	1200	3	'Southwest'	361	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130305676	'29th January, 2013'	'18th December, 2012'	800	3	'Southwest'	392	320	'BURGLARY, ATTEMPTED'	'ic'	'Invest Cont'	197
130404686	'17th January, 2013'	'18th December, 2012'	600	4	'Hollenbeck'	406	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
130506243	'22nd February, 2013'	'18th December, 2012'	2004	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	646
130604593	'7th January, 2013'	'18th December, 2012'	900	6	'Hollywood'	679	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	-1
130604957	'13th January, 2013'	'18th December, 2012'	300	6	'Hollywood'	646	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	201
130704294	'8th January, 2013'	'18th December, 2012'	900	7	'Wilshire'	733	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	778
130706000	'19th February, 2013'	'18th December, 2012'	1800	7	'Wilshire'	765	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	538
130706654	'6th March, 2013'	'18th December, 2012'	1250	7	'Wilshire'	738	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130707759	'30th March, 2013'	'18th December, 2012'	800	7	'Wilshire'	747	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	675
130807669	'1st April, 2013'	'18th December, 2012'	1600	8	'West LA'	895	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	713
130810550	'14th June, 2013'	'18th December, 2012'	1200	8	'West LA'	882	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	748
130904418	'10th January, 2013'	'18th December, 2012'	2125	9	'Van Nuys'	905	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	658
130904521	'13th January, 2013'	'18th December, 2012'	1600	9	'Van Nuys'	906	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	59
131005361	'31st January, 2013'	'18th December, 2012'	1	10	'West Valley'	1061	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	465
131005723	'9th February, 2013'	'18th December, 2012'	1400	10	'West Valley'	1011	662	'BUNCO, GRAND THEFT'	'ic'	'Invest Cont'	544
131104034	'1st January, 2013'	'18th December, 2012'	1200	11	'Northeast'	1142	410	'BURGLARY FROM VEHICLE, ATTEMPTED'	'ic'	'Invest Cont'	800
131104086	'2nd January, 2013'	'18th December, 2012'	800	11	'Northeast'	1129	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	-1
131104220	'5th January, 2013'	'18th December, 2012'	1300	11	'Northeast'	1109	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	453
131104248	'5th January, 2013'	'18th December, 2012'	800	11	'Northeast'	1162	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	622
131105803	'5th February, 2013'	'18th December, 2012'	900	11	'Northeast'	1124	310	'BURGLARY'	'ic'	'Invest Cont'	123
131204319	'5th January, 2013'	'18th December, 2012'	800	12	'77th Street'	1233	310	'BURGLARY'	'ic'	'Invest Cont'	-1
131204439	'7th January, 2013'	'18th December, 2012'	1600	12	'77th Street'	1243	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	565
131213024	'16th May, 2013'	'18th December, 2012'	1200	12	'77th Street'	1266	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	871
131309803	'18th April, 2013'	'18th December, 2012'	1	13	'Newton'	1375	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	692
131404190	'3rd January, 2013'	'18th December, 2012'	1120	14	'Pacific'	1494	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	125
131404565	'8th January, 2013'	'18th December, 2012'	930	14	'Pacific'	1489	310	'BURGLARY'	'ic'	'Invest Cont'	331
131405476	'21st January, 2013'	'18th December, 2012'	1200	14	'Pacific'	1415	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131405675	'24th January, 2013'	'18th December, 2012'	1300	14	'Pacific'	1436	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	501
131406154	'31st January, 2013'	'18th December, 2012'	1800	14	'Pacific'	1488	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'aa'	'Adult Arrest'	125
131504236	'5th January, 2013'	'18th December, 2012'	700	15	'N Hollywood'	1532	420	'THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)'	'ic'	'Invest Cont'	730
131504388	'8th January, 2013'	'18th December, 2012'	2300	15	'N Hollywood'	1585	331	'THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)'	'ic'	'Invest Cont'	-1
131504397	'8th January, 2013'	'18th December, 2012'	1	15	'N Hollywood'	1529	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131506014	'8th February, 2013'	'18th December, 2012'	1200	15	'N Hollywood'	1549	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ic'	'Invest Cont'	241
131506354	'15th February, 2013'	'18th December, 2012'	2355	15	'N Hollywood'	1585	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ao'	'Adult Other'	869
131604136	'4th January, 2013'	'18th December, 2012'	1200	16	'Foothill'	1682	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	634
131607367	'25th March, 2013'	'18th December, 2012'	1530	16	'Foothill'	1612	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	928
131704585	'14th January, 2013'	'18th December, 2012'	1200	17	'Devonshire'	1779	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	397
131705636	'6th February, 2013'	'18th December, 2012'	600	17	'Devonshire'	1798	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ao'	'Adult Other'	559
131705851	'11th February, 2013'	'18th December, 2012'	1100	17	'Devonshire'	1716	662	'BUNCO, GRAND THEFT'	'ic'	'Invest Cont'	-1
131804062	'2nd January, 2013'	'18th December, 2012'	415	18	'Southeast'	1803	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	997
131804969	'22nd January, 2013'	'18th December, 2012'	900	18	'Southeast'	1822	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	967
131806318	'22nd February, 2013'	'18th December, 2012'	2300	18	'Southeast'	1841	946	'OTHER MISCELLANEOUS CRIME'	'ic'	'Invest Cont'	674
131904115	'2nd January, 2013'	'18th December, 2012'	335	19	'Mission'	1912	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	286
132104061	'2nd January, 2013'	'18th December, 2012'	1115	21	'Topanga'	2175	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	97
132104341	'7th January, 2013'	'18th December, 2012'	900	21	'Topanga'	2183	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	922
132104108	'2nd January, 2013'	'17th December, 2012'	1200	21	'Topanga'	2158	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	23
130104413	'8th January, 2013'	'17th December, 2012'	1200	1	'Central'	139	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130200507	'15th January, 2013'	'17th December, 2012'	1800	2	'Rampart'	249	860	'BATTERY WITH SEXUAL CONTACT'	'ao'	'Adult Other'	583
130204182	'4th January, 2013'	'17th December, 2012'	1100	2	'Rampart'	251	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	972
130204972	'17th January, 2013'	'17th December, 2012'	1200	2	'Rampart'	257	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	826
130206422	'11th February, 2013'	'17th December, 2012'	2100	2	'Rampart'	249	624	'BATTERY - SIMPLE ASSAULT'	'ic'	'Invest Cont'	512
130305327	'22nd January, 2013'	'17th December, 2012'	645	3	'Southwest'	395	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	592
130306335	'8th February, 2013'	'17th December, 2012'	5	3	'Southwest'	337	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	874
130308978	'21st March, 2013'	'17th December, 2012'	1700	3	'Southwest'	359	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
130405393	'5th February, 2013'	'17th December, 2012'	1600	4	'Hollenbeck'	463	956	'LETTERS, LEWD'	'aa'	'Adult Arrest'	666
130504182	'4th January, 2013'	'17th December, 2012'	2200	5	'Harbor'	563	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ja'	'Juv Arrest'	421
130504386	'9th January, 2013'	'17th December, 2012'	1400	5	'Harbor'	583	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	655
130506190	'19th February, 2013'	'17th December, 2012'	821	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	841
130506192	'19th February, 2013'	'17th December, 2012'	700	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	-1
130506884	'19th February, 2013'	'17th December, 2012'	1417	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	-1
130506898	'19th February, 2013'	'17th December, 2012'	1133	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	809
130506995	'19th February, 2013'	'17th December, 2012'	1133	5	'Harbor'	519	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	50
130507903	'29th March, 2013'	'17th December, 2012'	2100	5	'Harbor'	564	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	544
130604635	'8th January, 2013'	'17th December, 2012'	330	6	'Hollywood'	629	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	177
130604732	'10th January, 2013'	'17th December, 2012'	1	6	'Hollywood'	643	670	'EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)'	'ao'	'Adult Other'	389
130605206	'17th January, 2013'	'17th December, 2012'	1200	6	'Hollywood'	657	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	158
130626817	'17th December, 2013'	'17th December, 2012'	1945	6	'Hollywood'	643	997	'TRAFFIC DR #'	'ic'	'Invest Cont'	-1
130704107	'3rd January, 2013'	'17th December, 2012'	600	7	'Wilshire'	725	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	471
130704603	'16th January, 2013'	'17th December, 2012'	1200	7	'Wilshire'	706	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	95
130706988	'13th March, 2013'	'17th December, 2012'	1200	7	'Wilshire'	758	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	763
130804210	'4th January, 2013'	'17th December, 2012'	1200	8	'West LA'	812	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	175
130804430	'10th January, 2013'	'17th December, 2012'	5	8	'West LA'	835	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	925
130807282	'20th March, 2013'	'17th December, 2012'	1800	8	'West LA'	824	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	258
130815430	'17th October, 2013'	'17th December, 2012'	1500	8	'West LA'	818	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	146
130905505	'1st February, 2013'	'17th December, 2012'	1100	9	'Van Nuys'	991	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	133
131004049	'2nd January, 2013'	'17th December, 2012'	1	10	'West Valley'	1028	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	949
131006210	'20th February, 2013'	'17th December, 2012'	2100	10	'West Valley'	1028	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
131104146	'3rd January, 2013'	'17th December, 2012'	1200	11	'Northeast'	1169	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131119252	'24th October, 2013'	'17th December, 2012'	1200	11	'Northeast'	1117	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131204091	'2nd January, 2013'	'17th December, 2012'	2100	12	'77th Street'	1257	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	656
131204752	'11th January, 2013'	'17th December, 2012'	1200	12	'77th Street'	1205	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	965
131205376	'21st January, 2013'	'17th December, 2012'	800	12	'77th Street'	1267	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	252
131206401	'6th February, 2013'	'17th December, 2012'	900	12	'77th Street'	1269	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	647
131206721	'13th February, 2013'	'17th December, 2012'	1200	12	'77th Street'	1215	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	77
131212114	'4th May, 2013'	'17th December, 2012'	1200	12	'77th Street'	1235	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	963
131218536	'5th August, 2013'	'17th December, 2012'	1200	12	'77th Street'	1258	946	'OTHER MISCELLANEOUS CRIME'	'aa'	'Adult Arrest'	992
131306041	'8th February, 2013'	'17th December, 2012'	1704	13	'Newton'	1321	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	955
131404216	'2nd January, 2013'	'17th December, 2012'	800	14	'Pacific'	1483	310	'BURGLARY'	'ic'	'Invest Cont'	654
131404704	'10th January, 2013'	'17th December, 2012'	1700	14	'Pacific'	1488	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ao'	'Adult Other'	798
131405035	'14th January, 2013'	'17th December, 2012'	2320	14	'Pacific'	1407	900	'VIOLATION OF COURT ORDER'	'ao'	'Adult Other'	61
131405240	'17th January, 2013'	'17th December, 2012'	2011	14	'Pacific'	1497	510	'VEHICLE - STOLEN'	'ao'	'Adult Other'	603
131405283	'18th January, 2013'	'17th December, 2012'	1200	14	'Pacific'	1454	310	'BURGLARY'	'ic'	'Invest Cont'	-1
131405557	'23rd January, 2013'	'17th December, 2012'	1130	14	'Pacific'	1488	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ao'	'Adult Other'	325
131406519	'6th February, 2013'	'17th December, 2012'	1400	14	'Pacific'	1497	510	'VEHICLE - STOLEN'	'ao'	'Adult Other'	979
131406832	'11th February, 2013'	'17th December, 2012'	1610	14	'Pacific'	1455	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	423
131406904	'14th February, 2013'	'17th December, 2012'	1100	14	'Pacific'	1454	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	476
